# Generated by tools/generate_sha_vectors.py; do not edit.
# SHA-0 state_bytes=92 output_bytes=412 vectors=155
# label command state_hex message_hex_or_dash expected_state_and_schedule_hex
ramp-119 0 e5f7ee2fbd6b085e9aa2f3b9d1fd5abcbadf04f11339bcfd7f7c43af70efe6483b4e09497b9b91662d9d1fc063483bfb666041dbd6103f1cd2982644277beb23f449e59c2862ac4ae09cb8863bce41c892699b4fa50aef57dd2dd429 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f70717273747576 aa81665eac59925c16ac0056003f67853b752386b80300000000000043424140474645444b4a49484f4e4d4c53525150575655545b5a59585f5e5d5c63626160676665646b6a69686f6e6d6c737271708076757400000000b803000043424140474645444b4a49484f4e4d4c53525150575655545b5a59585f5e5d5c63626160676665646b6a69686f6e6d6c737271708076757400000000b8030000eb1c1c1c6f6e6d6ccb7171709c6a696814141414430f0c0ca4525150942f2c2ca01b1818c334343447464544d3696968a45251503c3c3c3c9c272424e7101010bc4a4948ac1714147f333030b0464544b8030000942f2c2c2828282808080808cf38383894626160942f2c2c902b282814141414db2c2c2c986e6d6c571b1818d76d6d6c105d5d5c04040404632f2c2c94626160430f0c0c1c5151505f131010cf75757408454544db2c2c2ce75d5d5c105d5d5c14141414b40f0c0c0808080808080808cf38383843424140cf757574575655544b4a4948a85e5d5c08080808571b1818887e7d7c803b38386b2724247b7a7978d76d6d6c7f7e7d7cb4424140
ramp-120 0 edd83577c88f5a465aa5f7d6b5b2e5e8399945fe93d54328fb327b0c3be145a3adc210d305d7f60cda9b0d5d518f9ef94b67501550630d990d375766370eefb3a0906c30e93b48237e465d773443fba50eb4b735d8c01016bd414ee4 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f7071727374757677 5660530775dbde2ea1ea6ae0ac28f8fb5326bf85c003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c0030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00300000000000000000000c00300000000000000000000c003000000000000c0030000c00300000000000000000000c00300000000000000000000c00300000000000000000000c0030000c003000000000000c0030000c003000000000000000000000000000000000000c0030000c0030000000000000000000000000000c0030000c0030000c003000000000000c003000000000000c0030000c0030000c0030000c0030000c003000000000000c0030000c003000000000000c003000000000000000000000000000000000000c003000000000000000000000000000000000000c003000000000000c0030000c003000000000000c00300000000000000000000
ramp-127 0 1afa7d33a711bb2944d6b0599282231ed1701b81608c1b72b197a37f4c8357dfadbae3fac2baa5493b04efee2da36eb2a8fc97d13a9f7af564b807280fbb26d86dc9d3c3efca5d0a330be2b8c1a2e9ba0ef2d901080063f4e54b327f 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e dc3266571db3365d744d6af0ece4cf26c691589ff803000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f8030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f80300000000000000000000f80300000000000000000000f803000000000000f8030000f80300000000000000000000f80300000000000000000000f80300000000000000000000f8030000f803000000000000f8030000f803000000000000000000000000000000000000f8030000f8030000000000000000000000000000f8030000f8030000f803000000000000f803000000000000f8030000f8030000f8030000f8030000f803000000000000f8030000f803000000000000f803000000000000000000000000000000000000f803000000000000000000000000000000000000f803000000000000f8030000f803000000000000f80300000000000000000000
ramp-128 0 7b95e487ad2086fea89a60e7840ad24919e87281f3e84ead71ef71dd0a337523f7f289b70349c1d77ab83360c7ac38423fd27107f8f40cb49e4f5e3897888cbde3607ba8e7e56abd3b709ee28a9dac2f720bb8dad67db8e85d7a35c0 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f 3aabca9acb3a1c4b070a84aad977de0e75fcbd480004000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000080000000000004000000000080000000000004000000000080000400000004008000000080000000000004000000000080000000000004000000000080000000000004000000040080000000800004000000040080000000800000000000000000000000000004000000040080000000800000000000000000000400000004008000040080000000800004000000000080000400000004008000040080000400800004008000000080000400000004008000000080000400000000008000000000000000000000000000040000000000800000000000000000000000000004000000000080000400000004008000000080000400000000008000000000
ramp-129 0 1d05d283ad76378e800500be1c65726b7fad41e58f656ccecc05c8e4b8422684f10ea59a5b6bef376584642b82cc9ce1bc97a13c154afff68c239dd6d5b98b8c7cc53c581b28407d4509f1701cad49048995b7dd09e5c50ac97ce2de 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f80 8874f95a273f9715fa9d5590bd5454700ce928b60804000000000000000080800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080400000000808000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000804000000008080000000000804000000008080000000000804000000008080080400000804808000008080000000000804000000008080000000000804000000008080000000000804000008048080000080800804000008048080000080800000000000000000000000000804000008048080000080800000000000000000080400000804808008048080000080800804000000008080080400000804808008048080080480800804808000008080080400000804808000008080080400000000808000000000000000000000000008040000000080800000000000000000000000000804000000008080080400000804808000008080080400000000808000000000
ramp-255 0 adca18a1beefe7735edb65fad37d422d7a4ed0172efcd82633fb5208ad65907d8785ad68b8a16cbbc24c66862db6c2766c29351e6581a2700af111f046dfe94f32fe5ae49a46a24cdf89c5cce8c183c1670c730d5393a4b5d92665b4 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfe 5cb6ec7f081692620db50db48f07b1d7dc24bc28f807000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f8070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f80700000000000000000000f80700000000000000000000f807000000000000f8070000f80700000000000000000000f80700000000000000000000f80700000000000000000000f8070000f807000000000000f8070000f807000000000000000000000000000000000000f8070000f8070000000000000000000000000000f8070000f8070000f807000000000000f807000000000000f8070000f8070000f8070000f8070000f807000000000000f8070000f807000000000000f807000000000000000000000000000000000000f807000000000000000000000000000000000000f807000000000000f8070000f807000000000000f80700000000000000000000
ramp-256 0 908e50437538d7a0e44b519df3ff197f8aa16fe18415d00d97fb4faeb704e141fb1fc68a154dc9bec79c8c18bdefd66bfc4b03a51cc8fa783ae0077a10079357ec99b5b5bfa91a1cb15e9f8b6e323e460e3a7b56afc4593d3ad1f212 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff 933f375313e8364b07d2a6eabc393127b9d138ce0008000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000080000000000008000000000080000000000008000000000080000800000008008000000080000000000008000000000080000000000008000000000080000000000008000000080080000000800008000000080080000000800000000000000000000000000008000000080080000000800000000000000000000800000008008000080080000000800008000000000080000800000008008000080080000800800008008000000080000800000008008000000080000800000000008000000000000000000000000000080000000000800000000000000000000000000008000000000080000800000008008000000080000800000000008000000000
ramp-257 0 42ca1c50c2bc1fb0e041b46b22f02fdd7b14fb264faf14e5a278b00519e12cfe5f6f3a7ac08c9175cc6c83568b67eefd8e8d72532d947b3891e647aac1d0eacf31c5c496ccbc79da4179a765cdd0ffeb94d849ae305a59b685ceb887 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff00 4a37b4f5d3b2cba9acc863e8adbb4f8845f0089c0808000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080800000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808000000008000000000000808000000008000000000000808000000008000080800000808800000008000000000000808000000008000000000000808000000008000000000000808000008088000000080000808000008088000000080000000000000000000000000000808000008088000000080000000000000000000080800000808800008088000000080000808000000008000080800000808800008088000080880000808800000008000080800000808800000008000080800000000800000000000000000000000000008080000000080000000000000000000000000000808000000008000080800000808800000008000080800000000800000000000
ramp-1025 0 c9177c0c4742e62906d5859ff74bc366e72309d823bab8950a36e8acb13643e743db212978d1e18ad41a9424b79ac50c694d8eee6df43d9a60b7981648c95679a9734734743eb9d6f8a1afc3033cf9d0acc5223820681cf5bf4f3c97 000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff000102030405060708090a0b0c0d0e0f101112131415161718191a1b1c1d1e1f202122232425262728292a2b2c2d2e2f303132333435363738393a3b3c3d3e3f404142434445464748494a4b4c4d4e4f505152535455565758595a5b5c5d5e5f606162636465666768696a6b6c6d6e6f707172737475767778797a7b7c7d7e7f808182838485868788898a8b8c8d8e8f909192939495969798999a9b9c9d9e9fa0a1a2a3a4a5a6a7a8a9aaabacadaeafb0b1b2b3b4b5b6b7b8b9babbbcbdbebfc0c1c2c3c4c5c6c7c8c9cacbcccdcecfd0d1d2d3d4d5d6d7d8d9dadbdcdddedfe0e1e2e3e4e5e6e7e8e9eaebecedeeeff0f1f2f3f4f5f6f7f8f9fafbfcfdfeff00 47aeaa9d1162cc070ad19feb90b171d42ee2fb930820000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000082000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000820000000008000000000000820000000008000000000000820000000008000082000000820800000008000000000000820000000008000000000000820000000008000000000000820000008208000000080000820000008208000000080000000000000000000000000000820000008208000000080000000000000000000082000000820800008208000000080000820000000008000082000000820800008208000082080000820800000008000082000000820800000008000082000000000800000000000000000000000000008200000000080000000000000000000000000000820000000008000082000000820800000008000082000000000800000000000
fill-00-1 0 d09f3acb2acf7eb1ecbe77d4ba8d3bc6adc82cbf16b7b873ddc3f6431261ea5b9efa5ed0d556b99c5679312bd51a62e76f207621ec56a52ecbc7923a72b5cc32ef0d9a0c010acfeafed9aeedbecbd9b5e980541ad24638b0f7ce52a2 00 9109e2c674eaa5c49e7add7f0521e53c754ea7040800000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000008000000000000800000000008000000000000800000000008000080000000800800000008000000000000800000000008000000000000800000000008000000000000800000008008000000080000800000008008000000080000000000000000000000000000800000008008000000080000000000000000000080000000800800008008000000080000800000000008000080000000800800008008000080080000800800000008000080000000800800000008000080000000000800000000000000000000000000008000000000080000000000000000000000000000800000000008000080000000800800000008000080000000000800000000000
fill-ff-1 0 d04fcfa24e1290279e8d3a971e90cdb74866d697f27dab1c82adf6e4cd722ce734b47a4b791e6668e8acf996f1c1dbf4954da7312ef9b8a22923a2ee864d96acf73aa16d2ed06110ac8061a76f2d88b2e69e0aac06765a474d099c43 ff 1d7ff3f1f4bfb51ef984a5524dfd2d7e70a71ed30800000000000000000080ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000080ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000080ff0000000008000000000080ff0000000008000000000080ff08000000080080ff000080ff0000000008000000000080ff0000000008000000000080ff0000000008000000080080ff000080ff08000000080080ff000080ff00000000000000000000000008000000080080ff000080ff000000000000000008000000080080ff080080ff000080ff08000000000080ff08000000080080ff080080ff080080ff080080ff000080ff08000000080080ff000080ff08000000000080ff00000000000000000000000008000000000080ff00000000000000000000000008000000000080ff08000000080080ff000080ff08000000000080ff00000000
fill-aa-1 0 c0b34ded68fd4b9df633e3120ed6a4f6de43c8a2df6e35b826a307d59c9e590021f0fe2ff2ff2c51f834e1575e95ff74c1b723d6241272d341bb2cde087c2e2916ae662275915ca5c47fd8251af4e5989874bfdccaf4a7311d283047 aa c8952d17584d1f9346011e5e54492614609140920800000000000000000080aa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000080aa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000080aa0000000008000000000080aa0000000008000000000080aa08000000080080aa000080aa0000000008000000000080aa0000000008000000000080aa0000000008000000080080aa000080aa08000000080080aa000080aa00000000000000000000000008000000080080aa000080aa000000000000000008000000080080aa080080aa000080aa08000000000080aa08000000080080aa080080aa080080aa080080aa000080aa08000000080080aa000080aa08000000000080aa00000000000000000000000008000000000080aa00000000000000000000000008000000000080aa08000000080080aa000080aa08000000000080aa00000000
fill-00-55 0 4dd28c0f76d5a89159db65a612333ff8cd9b7fd1266d5401a425ba98e5dcdbbc567574d3538760a770b303aef205c99ab9b30eb6619aac27cb3f2dd9a3b813dea568d60e0c8a10e3a491b0ea6b8d537a6d85ee2a64e52acc2a9afccb 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8c94b4a7b8b10da33081eb2d9ce7bf348db4b5aeb801000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000b8010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000b80100008000000000000000b801000080000000000000003801000080000000b8010000b80100008000000000000000b80100008000000000000000b80100008000000080000000b80100003801000080000000b8010000b801000000000000000000008000000080000000b8010000b801000000000000800000008000000038010000b801000038010000000000003801000080000000380100003801000038010000b80100003801000080000000b80100003801000000000000b801000000000000000000008000000000000000b8010000000000000000000080000000000000003801000080000000b80100003801000000000000b80100000000000080000000
